provider_number,fy_start,fy_end,date_processed,date_created,data_source,beds,tot_charges,net_pat_rev,tot_discounts,tot_operating_exp,ip_charges,icu_charges,ancillary_charges,tot_discharges,mcare_discharges,mcaid_discharges,tot_mcare_payment,secondary_mcare_payment,street,city,state,zip,county,name,uncomp_care,cost_to_charge,new_cap_ass,cash,fixed_assets,depr_land,depr_bldg,depr_lease,depr_fixed_equip,depr_auto,depr_major_equip,depr_minor_equip,current_assets,current_liabilities,pps_ip_charges,pps_op_charges,pps_mcare_cost,pps_pgm_cost,hvbp_payment,hrrp_payment,tot_uncomp_care_charges,tot_uncomp_care_partial_pmts,bad_debt,depr_HIT,year,source
150008,2009-07-01,2010-06-30,2012-06-04,2012-06-04,v1996,133.0,291486037.0,122036029.0,169450008.0,166378755.0,126630961.0,,,7388.0,2927.0,2549.0,28557181.0,48126.0,4321 FIR STREET,EAST CHICAGO,IN,46312,LAKE,ST. CATHERINE HOSPITAL,22067397.0,0.382766,6025204.0,3110706.0,26845850.0,451988.0,13015607.0,,17850780.0,67784.0,985714.0,,35680740.0,25813153.0,148740926.0,124248220.0,27371655.0,25135932.0,,,,,,,2010,unique reports
150010,2009-07-01,2010-06-30,2013-05-24,2013-05-24,v1996,149.0,301897699.0,113214750.0,188682949.0,101254669.0,17641802.0,4916715.0,99043193.0,5740.0,2251.0,718.0,22328206.0,5639.0,1907 WEST SYCAMORE,KOKOMO,IN,46901,HOWARD,ST. JOSEPH HOSPITAL & HEALTH CENTR,19914190.0,0.294728,769122.0,5627915.0,34870369.0,,41506187.0,,63602723.0,,,,36234510.0,14026272.0,125942143.0,175955556.0,26811737.0,25030351.0,,,,,,,2010,unique reports
150011,2009-07-01,2010-06-30,2013-04-19,2013-04-03,v1996,97.0,305601860.0,130827533.0,174774327.0,117537604.0,13083672.0,6747591.0,65381678.0,5096.0,2315.0,485.0,19322819.0,3246.0,441 WABASH AVENUE,MARION,IN,46952,GRANT,MARION GENERAL HOSPITAL,,0.351713,5815713.0,16146917.0,66824056.0,1150388.0,46748551.0,170959.0,941677.0,649737.0,44404364.0,,40836649.0,12615139.0,88522471.0,205101674.0,20777275.0,18289392.0,,,,,,,2010,unique reports
150012,2009-07-01,2010-06-30,2012-02-07,2012-02-07,v1996,245.0,627565000.0,226358000.0,401207000.0,256768358.0,49944000.0,23241000.0,289605000.0,14310.0,6052.0,2538.0,59195333.0,83544.0,5215 HOLY CROSS PARKWAY,MISHAWAKA,IN,46545,ST JOSEPH,ST JOSEPH REG MED CTR - SB CAMPUS,,0.324475,346695967.0,13347000.0,368038000.0,,,,,,,,61223000.0,27915000.0,389640358.0,249829951.0,59334230.0,53134253.0,,,,,,,2010,unique reports
150017,2009-07-01,2010-06-30,2012-02-07,2012-02-07,v1996,387.0,1338066524.0,459456280.0,878610244.0,334192374.0,50863829.0,72455332.0,737647866.0,20792.0,6975.0,914.0,74894713.0,96532.0,7950 WEST JEFFERSON BLVD.,FORT WAYNE,IN,46804,ALLEN,LUTHERAN HOSPITAL OF INDIANA,34393328.0,0.218636,6436616.0,-182100.0,258562152.0,389180.0,12496567.0,1174192.0,784871.0,375872.0,20760352.0,10789346.0,83911971.0,-82385746.0,849247504.0,485885007.0,77396935.0,68753120.0,,,,,,,2010,unique reports
150023,2009-09-01,2010-08-31,2013-03-25,2013-03-25,v1996,297.0,951534017.0,367055119.0,584478898.0,376599305.0,103376054.0,,354762748.0,15856.0,7574.0,1381.0,72173558.0,42678.0,1606 NORTH SEVENTH ST,TERRE HAUTE,IN,47804,VIGO,UNION HOSPITAL  INC.,,0.335585,190970705.0,20257381.0,299030447.0,,,,,,149854870.0,,100981064.0,49352248.0,445288076.0,476339089.0,79124407.0,71626226.0,,,,,,,2010,unique reports
150034,2009-07-01,2010-06-30,2013-05-23,2013-05-22,v1996,170.0,446961906.0,189291616.0,257670290.0,175224013.0,29707590.0,4403181.0,188341413.0,9563.0,4961.0,1471.0,45481482.0,52432.0,1500 SOUTH LAKE AVENUE,HOBART,IN,46342,LAKE,ST. MARY MEDICAL CENTER  INC.,15364374.0,0.336304,4594303.0,6401860.0,81397547.0,,,,,,,,37737906.0,21292575.0,225760619.0,210199993.0,48190580.0,43213571.0,,,,,,,2010,unique reports
150046,2009-09-01,2010-08-31,2013-04-19,2013-04-01,v1996,172.0,405302269.0,115799593.0,289502676.0,96886792.0,15638954.0,6235830.0,182441843.0,5595.0,2623.0,1792.0,24773477.0,3700.0,3901 HOSPITAL LANE,TERRE HAUTE,IN,47802,VIGO,TERRE HAUTE REGIONAL HOSPITAL,6524319.0,0.236771,2200511.0,5939.0,42293703.0,2460629.0,19022868.0,3754687.0,14006797.0,337030.0,42757635.0,,20438041.0,8106701.0,214834793.0,190335533.0,28511851.0,25755036.0,,,,,,,2010,unique reports
150047,2009-06-01,2010-05-31,2013-05-09,2013-05-09,v1996,121.0,293691938.0,108339537.0,185352401.0,105256751.0,16991218.0,18648257.0,135842104.0,4748.0,1436.0,436.0,16089408.0,17517.0,700 BROADWAY STREET,FORT WAYNE,IN,46802,ALLEN,ST JOSEPH MEDICAL CENTER,19667787.0,0.280253,3096631.0,-3444.0,41120539.0,179407.0,4170197.0,721196.0,,,5805046.0,1761390.0,29847208.0,96395349.0,180616065.0,113075873.0,16311468.0,14226952.0,,,,,,,2010,unique reports
150076,2009-07-01,2010-06-30,2013-04-19,2013-04-19,v1996,45.0,121735693.0,47342469.0,74393224.0,46323982.0,8785485.0,3540721.0,29266504.0,2370.0,974.0,466.0,7399165.0,,1915 LAKE AVE,PLYMOUTH,IN,46563,MARSHALL,SAINT JOSEPH REG MED CTR-PLY CAMPUS,,0.299924,3587038.0,20847722.0,18341860.0,,20526547.0,,,92699.0,15144937.0,,27684588.0,3808293.0,41407239.0,79429133.0,7051711.0,6369689.0,,,,,,,2010,unique reports
150084,2009-07-01,2010-06-30,2013-05-14,2013-05-14,v1996,676.0,2225362499.0,914720130.0,1310642369.0,877389389.0,164862196.0,181826372.0,942642474.0,28567.0,10220.0,4091.0,137785830.0,150716.0,2001 WEST 86TH STREET,INDIANAPOLIS,IN,46260,MARION,ST. VINCENT HOSPITAL & HCC,109481460.0,0.27187,3315961.0,18430602.0,243878664.0,,465859199.0,,,,,,184231461.0,125087508.0,1323156466.0,819352220.0,127605204.0,118927143.0,,,,,,,2010,unique reports
150088,2009-07-01,2010-06-30,2012-04-17,2012-04-10,v1996,261.0,479442145.0,179831971.0,299610174.0,181427690.0,25616719.0,7126671.0,122211171.0,7781.0,3310.0,1300.0,26247756.0,2626.0,2015 JACKSON STREET,ANDERSON,IN,46016,MADISON,SAINT JOHN S HEALTH SYSTEM,39711828.0,0.323162,956542.0,11655077.0,39391021.0,1919765.0,26907189.0,1070217.0,31254306.0,,40235831.0,,39965223.0,14292059.0,168862031.0,293599558.0,35737222.0,33746367.0,,,,,,,2010,unique reports
150100,2009-07-01,2010-06-30,2013-06-14,2013-06-14,v1996,395.0,966982007.0,373339548.0,593642459.0,360224504.0,47066091.0,30715373.0,386573761.0,15709.0,6548.0,1934.0,65886562.0,61054.0,3700 WASHINGTON AVENUE,EVANSVILLE,IN,47750,VANDERBURGH,ST. MARY S MEDICAL CENTER,98060914.0,0.290166,203356.0,4356760.0,88527306.0,7019690.0,109457709.0,3407880.0,4153956.0,1782202.0,106615458.0,7727953.0,85170618.0,182339085.0,489281996.0,455409062.0,64257634.0,60349616.0,,,,,,,2010,unique reports
150115,2009-07-01,2010-06-30,2013-05-29,2013-05-28,v1996,111.0,255310777.0,139960195.0,115350582.0,139623093.0,14493023.0,4444196.0,69451446.0,6145.0,2710.0,647.0,21790274.0,84066.0,800 WEST 9TH STREET,JASPER,IN,47546,DUBOIS,MEMORIAL HOSP &  HEALTH CARE CTR,,0.429408,9560271.0,31051435.0,91838413.0,,48560535.0,,28170249.0,,,,56308378.0,26524377.0,93359174.0,125997462.0,19218208.0,17744507.0,,,,,,,2010,unique reports
150125,2009-07-01,2010-06-30,2013-06-10,2013-06-10,v1996,358.0,921950542.0,397997000.0,523953542.0,381998815.0,59325952.0,19774741.0,374071316.0,20283.0,8860.0,470.0,81926000.0,54997.0,901 MACARTHUR BOULEVARD,MUNSTER,IN,46321,LAKE,COMMUNITY HOSPITAL,28049954.0,0.351232,20917596.0,11654189.0,171174858.0,4252865.0,149367398.0,569627.0,6417339.0,325540.0,79642994.0,,73166960.0,43943240.0,460566109.0,436560513.0,94340416.0,87768540.0,,,,,,,2010,unique reports
150129,2009-09-01,2010-08-31,2013-03-22,2013-03-21,v1996,43.0,113182784.0,43257465.0,69925319.0,48562186.0,5500729.0,2103327.0,31176606.0,1509.0,771.0,79.0,6245949.0,,3630 GUION ROAD,INDIANAPOLIS,IN,46222,MARION,WESTVIEW HOSPITAL,,0.316467,1160827.0,1102775.0,23438175.0,,,,,,,,7990203.0,13673928.0,44855778.0,65518112.0,7430045.0,6984836.0,,,,,,,2010,unique reports
150133,2009-03-01,2010-02-28,2013-04-24,2013-04-24,v1996,72.0,274169295.0,118074673.0,156094622.0,89994584.0,14698733.0,3081258.0,75730273.0,4561.0,1566.0,185.0,10164811.0,,2101 EAST DUBOIS DRIVE,WARSAW,IN,46580,KOSCIUSKO,KOSCIUSKO COMMUNITY HOSPITAL,13278365.0,0.20872,12921886.0,-350992.0,46549536.0,178690.0,2610190.0,8790.0,137694.0,29549.0,5036094.0,1792137.0,19103932.0,8136072.0,93823318.0,151893217.0,8873760.0,7901201.0,,,,,,,2010,unique reports
150150,2009-04-01,2010-03-31,2013-04-19,2013-04-11,v1996,122.0,327756452.0,134595905.0,193160547.0,104609776.0,26576680.0,14835200.0,106534708.0,5682.0,904.0,173.0,7064584.0,36210.0,2520 E. DUPONT ROAD,FORT WAYNE,IN,46825,ALLEN,DUPONT HOSPITAL,9587549.0,0.241831,1746766.0,26894.0,77834226.0,74996.0,3240543.0,67454.0,222795.0,,9415838.0,2016771.0,24024542.0,-86678426.0,148369185.0,179387277.0,8423141.0,7381892.0,,,,,,,2010,unique reports
150153,2009-07-01,2010-06-30,2012-04-17,2012-04-11,v1996,107.0,354381326.0,133591651.0,220789675.0,111735896.0,56571516.0,,217020047.0,5738.0,3129.0,156.0,37598299.0,15785.0,10580 N. MERIDIAN ST.,INDIANAPOLIS,IN,46290,HAMILTON,ST. VINCENT HEART CENTER,16057359.0,0.278828,535821.0,11971935.0,28708448.0,,40858646.0,,,,,,58281912.0,16348593.0,269318477.0,85062848.0,44559973.0,40012497.0,,,,,,,2010,unique reports
150157,2009-07-01,2010-06-30,2013-03-18,2013-03-18,v1996,107.0,393491424.0,184209776.0,209281648.0,139758029.0,25721418.0,8955195.0,165456920.0,6137.0,1333.0,358.0,14367384.0,11432.0,13500 NORTH MERIDIAN STREET,CARMEL,IN,46033,HAMILTON,ST. VINCENT CARMEL HOSPITAL,13759677.0,0.290847,,3275147.0,51270932.0,,,,,,54390365.0,,24054649.0,23034218.0,200133533.0,143239647.0,17922826.0,16559284.0,,,,,,,2010,unique reports
150163,2009-05-01,2010-04-30,2013-02-19,2013-02-15,v1996,70.0,39242260.0,16153915.0,23088345.0,16468039.0,2547935.0,527439.0,12581603.0,1125.0,596.0,114.0,3263701.0,2948.0,2200 MARKET ST,CHARLESTOWN,IN,47111-9553,CLARK,ST CATHERINE HOSPIITAL IN,,0.386144,374199.0,161310.0,1684459.0,,,55982.0,336645.0,,548034.0,,2639467.0,2992844.0,22870379.0,16371883.0,2973110.0,2556353.0,,,,,,,2010,unique reports
150176,2009-09-18,2010-12-31,2012-04-17,2012-03-02,v1996,34.0,70852342.0,23031551.0,47820791.0,42015074.0,10601330.0,,44357452.0,2037.0,1185.0,97.0,13884703.0,4721.0,4601 MEDICAL PLAZA WAY,CLARKSVILLE,IN,47129,CLARK,KENTUCKIANA MEDICAL CENTER,776688.0,0.50053,19070.0,-6926.0,6210484.0,,,6875.0,278147.0,,1595153.0,,2389860.0,13146387.0,54204845.0,15870232.0,19943480.0,16282538.0,,,,,,,2010,unique reports
151300,2009-05-01,2010-04-30,2012-06-20,2012-06-18,v1996,25.0,26701559.0,15028799.0,11672760.0,14275631.0,2229155.0,,5046795.0,511.0,231.0,95.0,,,1020 HIGH RD,BREMEN,IN,46506,MARSHALL,COMMUNITY HOSPITAL OF BREMEN,,,176222.0,2209237.0,18167303.0,,,,,,4714167.0,,5610122.0,2594685.0,7676480.0,18169495.0,1581867.0,,,,,,,,2010,unique reports
151301,2009-07-01,2010-06-30,2012-06-18,2012-06-15,v1996,25.0,63999145.0,26027082.0,37972063.0,26837829.0,6198448.0,,10996548.0,1028.0,418.0,229.0,,,473 GREENVILLE AVE.,WINCHESTER,IN,47934,RANDOLPH,ST. VINCENT RANDOLPH HOSPITAL,,,,4572943.0,14712762.0,,,,9755971.0,,,,8080712.0,3523077.0,16280269.0,43793967.0,3099164.0,,,,,,,,2010,unique reports
151303,2009-07-01,2010-06-30,2011-01-12,2010-12-16,v1996,25.0,44800946.0,20607168.0,24193778.0,17979752.0,1270107.0,,4687171.0,421.0,211.0,36.0,,,301 HENRY STREET,NORTH VERNON,IN,47265,JENNINGS,ST. VINCENT JENNINGS HOSPITAL,,,23430.0,2752594.0,10284831.0,369751.0,3990384.0,,3490858.0,,,,5211518.0,2459405.0,4777418.0,37778262.0,1251743.0,,,,,,,,2010,unique reports
151307,2009-07-01,2010-06-30,2012-06-29,2012-06-28,v1996,16.0,52712386.0,20952490.0,31759896.0,22228466.0,2826542.0,,6455592.0,733.0,492.0,73.0,,,412 NORTH MONROE,WILLIAMSPORT,IN,47993,WARREN,ST. VINCENT WILLIAMSPORT HOSPITAL,,,471654.0,6311001.0,5238669.0,,6395717.0,,,,,,9492171.0,3973059.0,9115508.0,42838768.0,2080467.0,,,,,,,,2010,unique reports
151308,2009-07-01,2010-06-30,2012-08-13,2012-07-03,v1996,25.0,56442647.0,26144000.0,30298647.0,26259767.0,1990834.0,179371.0,9227210.0,669.0,365.0,68.0,,,13311 SOUTH A ST.,ELWOOD,IN,46036,MADISON,ST. VINCENT MERCY HOSPITAL,,,,3544116.0,12601121.0,,15372711.0,,,,,,9068166.0,3407518.0,11655964.0,40641987.0,2953634.0,,,,,,,,2010,unique reports
151309,2009-07-01,2010-06-30,2012-06-27,2012-06-27,v1996,25.0,52496749.0,23721165.0,28775584.0,20683522.0,2183115.0,,6140042.0,595.0,411.0,46.0,,,1206 EAST NATIONAL AVENUE,BRAZIL,IN,47834,CLAY,ST. VINCENT CLAY HOSPITAL,,,58637.0,4361450.0,6586786.0,,,,11391165.0,,,,8090351.0,4030003.0,13878447.0,37586265.0,2294078.0,,,,,,,,2010,unique reports
151314,2009-05-29,2010-01-31,2012-06-22,2012-06-21,v1996,25.0,31304688.0,10482102.0,20822586.0,16620358.0,1979006.0,,3030242.0,387.0,219.0,41.0,,,911 N. SHELBY ST.,SALEM,IN,47167,WASHINGTON,WASHINGTON COUNTY MEMORIAL HOSPITAL,,,59234.0,111343.0,8711564.0,257306.0,5831450.0,,3643509.0,,8940688.0,28758.0,2790667.0,9396362.0,4782246.0,21355016.0,1361516.0,,,,,,,,2010,unique reports
151316,2009-07-01,2010-06-30,2011-04-21,2011-04-04,v1996,25.0,61673820.0,28722501.0,32951319.0,22365888.0,5566695.0,,7796439.0,820.0,408.0,190.0,,,1300 SOUTH JACKSON STREET,FRANKFORT,IN,46041,CLINTON,ST. VINCENT FRAKNFORT HOSPITAL,,,345711.0,2284285.0,3072273.0,,,,5010435.0,,,,5657231.0,6312878.0,12182909.0,48896134.0,2706577.0,,,,,,,,2010,unique reports
151325,2009-07-01,2010-06-30,2012-12-04,2012-12-04,v1996,25.0,34611703.0,17522121.0,17089582.0,18715049.0,2424150.0,,5194056.0,576.0,332.0,67.0,,,1116 MILLIS AVE,BOONEVILLE,IN,47601,WARRICK,ST. MARY S WARRICK HOSPITAL  INC.,,,,1817417.0,5999397.0,,7660756.0,,5457876.0,,,,4509486.0,4797434.0,16860871.0,13013205.0,1489650.0,,,,,,,,2010,unique reports
151326,2009-09-01,2010-08-31,2011-02-21,2011-02-17,v1996,25.0,62721076.0,26614155.0,36106921.0,26481463.0,3315463.0,,11129498.0,1271.0,671.0,97.0,,,801 SOUTH MAIN STREET,CLINTON,IN,47842,VERMILLION,UNION HOSPITAL CLINTON,,,1105792.0,,,,,,,,,,,,14223007.0,45594935.0,3962900.0,,,,,,,,2010,unique reports
151992,2009-07-01,2010-06-30,2011-03-25,2011-03-25,v1996,,,,,,,,,,,,,,3940 EAST 56TH STREET,INDIANAPOLIS,IN,462205541,MARION,MIDLAND HOUSE INC,,,,,,,,,,,,,,,,,,,,,,,,,2010,unique reports
152007,2009-09-01,2010-08-31,2012-01-18,2012-01-16,v1996,59.0,60228051.0,20697853.0,39530198.0,19084811.0,14694065.0,,45373081.0,500.0,350.0,12.0,,,1700 WEST 10TH STREET,INDIANAPOLIS,IN,46222,MARION,KINDRED HOSPITAL -  INDIANAPOLIS,,,659967.0,-1644.0,2149142.0,,,,,,4397094.0,,4251668.0,1864283.0,60067146.0,160905.0,12606281.0,10618694.0,,,,,,,2010,unique reports
152008,2009-09-01,2010-08-31,2011-11-14,2011-11-11,v1996,60.0,77068100.0,25118031.0,51950069.0,21555943.0,18650810.0,,58216358.0,622.0,456.0,1.0,,,607 S GREENWOOD SPRINGS DRIVE,GREENWOOD,IN,46143,JOHNSON,KINDRED  HOSPITAL - INDIANAPOLIS SOU,,,89860.0,11832.0,17278809.0,,,,2850431.0,,,,3990397.0,1166048.0,76867168.0,200932.0,15021302.0,14196593.0,,,,,,,2010,unique reports
152012,2009-08-01,2010-07-31,2011-12-02,2011-12-01,v1996,70.0,46310528.0,20964955.0,25345573.0,18380783.0,7561626.0,,38748902.0,543.0,466.0,,,,5454 HOHMAN AVENUE  7TH FLOOR EAST,HAMMOND,IN,46320,LAKE,SSH - NORTHWEST INDIANA  INC.,,,,,446154.0,,324231.0,,,,923144.0,,915191.0,100513.0,46310528.0,,15751604.0,14469466.0,,,,,,,2010,unique reports
152013,2009-09-01,2010-08-31,2012-01-24,2012-01-23,v1996,45.0,42685154.0,20402170.0,22282984.0,16935511.0,8776951.0,,33908203.0,488.0,363.0,,,,1600 ALBANY STREET,BEECH GROVE,IN,46107,MARION,SSH - BEECH GROVE INC.,,0.397091,,2000.0,497009.0,,486530.0,,,,1786109.0,,1533542.0,538516.0,42685154.0,,12391566.0,11571902.0,,,,,,,2010,unique reports
152016,2009-07-01,2010-06-30,2011-12-01,2011-12-01,v1996,32.0,29758576.0,14248436.0,15510140.0,11972688.0,6481102.0,,23277474.0,338.0,197.0,,,,700 BROADWAY 7TH FLOOR EAST,FORT WAYNE,IN,46802-1402,ALLEN,SSH - FORT WAYNE  INC.,,0.404264,523176.0,,875201.0,,764052.0,,,,980039.0,,1220814.0,-70871.0,29758576.0,,7381499.0,6879418.0,,,,,,,2010,unique reports
152020,2009-07-01,2010-06-30,2011-01-12,2010-12-08,v1996,74.0,97896791.0,47508301.0,50388490.0,40281030.0,35453688.0,,62443103.0,738.0,448.0,23.0,,,8050 TOWNSHIP LINE ROAD,INDIANAPOLIS,IN,46260,MARION,ST VINCENT SETON SPECIALTY HOSP INDY,,,3790488.0,2494978.0,16508287.0,658.0,2624020.0,,,,2648800.0,,10490376.0,4952499.0,97856356.0,40435.0,24560283.0,22549551.0,,,,,,,2010,unique reports
152021,2009-07-01,2010-06-30,2011-01-12,2010-12-08,v1996,30.0,29233527.0,13259885.0,15973642.0,12204273.0,10693927.0,,18539600.0,242.0,162.0,14.0,,,1501 HARTFORD STREET,LAFAYETTE,IN,47904,TIPPECANOE,ST VINCENT SETON SPECIALTY HOSP-LAF,,,,839592.0,691992.0,,,547354.0,,,632101.0,,8811145.0,2258575.0,29216402.0,17125.0,7823071.0,7131401.0,,,,,,,2010,unique reports
152024,2009-02-01,2010-01-31,2011-02-01,2011-02-01,v1996,55.0,85547400.0,29067976.0,56479424.0,24219609.0,26073679.0,,59418027.0,533.0,480.0,,,,4312 FIR STREET  4TH FLOOR,EAST CHICAGO,IN,46312,LAKE,REGENCY HOSPITAL OF NW INDIANA,,,235640.0,1000.0,1105187.0,,,814141.0,,,2048759.0,,20661911.0,2391605.0,85491706.0,55694.0,18820348.0,17372454.0,,,,,,,2010,unique reports
152025,2009-09-01,2010-08-31,2012-01-27,2012-01-19,v1996,32.0,14175296.0,7327407.0,6847889.0,8167293.0,4334200.0,,9841096.0,192.0,149.0,4.0,,,2401 W. UNIVERSITY AVE.  8TH FLOOR N,MUNCIE,IN,47303,DELAWARE,INTEGRA SPECIALTY HOSPITAL,,,11349.0,338654.0,133944.0,,,24702.0,,,30439.0,,1900896.0,1794500.0,14175296.0,,6025239.0,5683012.0,,,,,,,2010,unique reports
152027,2009-09-01,2010-08-31,2012-08-13,2012-06-30,v1996,48.0,12171965.0,4505385.0,7666580.0,6611316.0,4243200.0,,7898265.0,141.0,73.0,,,,2626 FAIRFIELD ROAD,FORT WAYNE,IN,46807,ALLEN,PROGRESSIVE HOSPITAL OF FORT WAYNE,,,,67894.0,,,,,,,,,3223738.0,9436309.0,12171965.0,,3215142.0,2727031.0,,,,,,,2010,unique reports
152028,2009-02-01,2010-01-31,2010-08-03,2010-07-16,v1996,40.0,20191003.0,7812321.0,12378682.0,9439335.0,6916800.0,,13274203.0,202.0,168.0,,,,9509 GEORGIA STREET,CROWN POINT,IN,46307,LAKE COUNTY,PROGRESSIVE HOSPITAL OF MERRILLVILLE,,,,128789.0,,,,,,,,,4534744.0,8967572.0,20191003.0,,7097531.0,5767451.0,,,,,,,2010,unique reports
154005,2009-07-01,2010-01-14,2011-03-25,2011-03-15,v1996,15.0,21841546.0,10201383.0,11640163.0,14048077.0,2711630.0,,392375.0,434.0,91.0,45.0,,,2900 NORTH RIVER ROAD,WEST LAFAYETTE,IN,47906,TIPPECANOE,WABASH VALLEY HOSPITAL,,,10315.0,7658231.0,5544809.0,,7377416.0,,,,,,28898777.0,2807080.0,4283392.0,,787548.0,766930.0,,,,,,,2010,unique reports
154008,2009-07-01,2010-06-30,2011-02-23,2011-02-22,v1996,,,,,,,,,,,,,,402 W WASHINGTON RM W353,INDIANAPOLIS,IN,46204,MARION,LARUE D CARTER MEMORIAL,,,,,,,,,,,,,,,,,,,,,,,,,2010,unique reports
154009,2009-07-01,2010-06-30,2011-09-08,2011-08-30,v1996,16.0,37593625.0,19775849.0,17817776.0,34356977.0,5044340.0,,,759.0,168.0,190.0,,,620 EIGHTH AVENUE,TERRE HAUTE,IN,47804,VIGO,HAMILTON CENTER  INC.,,,2277488.0,11302241.0,14688735.0,,,,,,,,25779083.0,7114970.0,5044340.0,28830162.0,1027360.0,903915.0,,,,,,,2010,unique reports
154011,2009-07-01,2010-06-30,2011-08-30,2011-08-22,v1996,16.0,17790852.0,9380777.0,8410075.0,14865661.0,1787800.0,,458988.0,500.0,93.0,55.0,,,285 BIELBY ROAD,LAWRENCEBURG,IN,47025,DEARBORN,COMMUNITY MENTAL HEALTH CENTER,,,565652.0,2573773.0,7501121.0,,5032324.0,,,,,,4693693.0,3165311.0,2742506.0,4061348.0,670553.0,651270.0,,,,,,,2010,unique reports
154014,2009-07-01,2010-06-30,2011-09-19,2011-09-14,v1996,16.0,31889796.0,21875485.0,10014311.0,25470536.0,3858444.0,,,981.0,165.0,137.0,,,850 N. HARRISON,WARSAW,IN,46580,KOSCIUSKO,THE OTIS R. BOWEN CENTER,,,1842716.0,5948724.0,12596882.0,,,,,,,,9791212.0,5928654.0,3858444.0,11542046.0,700464.0,670245.0,,,,,,,2010,unique reports
154017,2009-07-01,2010-06-30,2011-02-23,2011-02-22,v1996,,,,,,,,,,,,,,720 N MARR ROAD,COLUMBUS,IN,47201,BARTHOLOMEW,QUINCO CONSULTING CENTER,,,,,,,,,,,,,,,,,,,,,,,,,2010,unique reports
154018,2009-07-01,2010-06-30,2011-09-08,2011-08-25,v1996,30.0,79982607.0,6007359.0,73975248.0,42291929.0,79220800.0,,,486.0,26.0,33.0,,,498 N.W. 18TH,RICHMOND,IN,47374,WAYNE,RICHMOND STATE HOSPITAL,,,414583.0,4525.0,23746372.0,,13303085.0,,12772499.0,,1729522.0,,3071257.0,,396104.0,,191285.0,183507.0,,,,,,,2010,unique reports
154019,2009-07-01,2010-06-30,2011-09-08,2011-08-24,v1996,150.0,43770380.0,12703226.0,31067154.0,30221374.0,43770380.0,,,56.0,15.0,15.0,,,711 GREEN ROAD,MADISON,IN,47250,JEFFERSON,MADISON STATE HOSPITAL,,,41001.0,365524.0,17988399.0,484221.0,5735754.0,4655041.0,959734.0,,2323819.0,,945204.0,21291150.0,238285.0,,242511.0,196045.0,,,,,,,2010,unique reports
154020,2009-07-01,2010-06-30,2011-08-30,2011-08-22,v1996,16.0,32254157.0,18593125.0,13661032.0,32881088.0,3082822.0,,,479.0,126.0,94.0,,,8555 TAFT STREET,MERRILLVILLE,IN,46410,LAKE,SOUTHLAKE MENTAL HEALTH CENTER,,,15208163.0,669546.0,7858320.0,,22409351.0,,,,,,12886482.0,5314893.0,3082822.0,21612113.0,980135.0,959847.0,,,,,,,2010,unique reports
154021,2009-07-01,2010-06-30,2011-09-22,2011-09-14,v1996,16.0,10923937.0,6250810.0,4673127.0,10385529.0,2116612.0,,,609.0,104.0,163.0,,,505 WABASH AVENUE,MARION,IN,46952,GRANT,GRANT BLACKFORD MENTAL HEALTH  INC.,,,,1017305.0,3160600.0,,5931022.0,,,,,,6389063.0,1639363.0,2116612.0,8807325.0,448329.0,400540.0,,,,,,,2010,unique reports
154024,2009-08-01,2010-07-31,2011-12-22,2011-12-21,v1996,60.0,22774711.0,10993687.0,11781024.0,9590008.0,15789000.0,,643475.0,1798.0,187.0,148.0,,,898 EAST MAIN STREET,GREENWOOD,IN,46143-,JOHNSON,VALLE VISTA HOSPITAL,,0.373165,,19276.0,8621435.0,,1836701.0,,,,,,1481359.0,709179.0,20728641.0,2046070.0,707459.0,667142.0,,,,,,,2010,unique reports
154031,2009-07-01,2010-06-30,2011-09-23,2011-09-17,v1996,16.0,23410393.0,17812290.0,5598103.0,25880692.0,4300845.0,,965172.0,812.0,162.0,147.0,,,330 LAKEVIEW DRIVE,GOSHEN,IN,46527-0809,ELKHART,OAKLAWN PSYCHIATRIC CENTER  INC.,,,,8569952.0,5822491.0,1105469.0,6851885.0,,4146238.0,414463.0,2744245.0,1593730.0,12484996.0,2533607.0,5266017.0,16339133.0,1107948.0,990875.0,,,,,,,2010,unique reports
154034,2009-07-01,2010-06-30,2011-12-09,2011-12-07,v1996,86.0,30639531.0,16331698.0,14307833.0,17773714.0,22022903.0,,857028.0,2280.0,309.0,1.0,,,8102 CLEARVISTA,INDIANAPOLIS,IN,46256,MARION,FAIRBANKS,,,1921320.0,678884.0,11908460.0,,6991414.0,,,,,,4625035.0,1745419.0,22879931.0,7128553.0,1232844.0,1186747.0,,,,,,,2010,unique reports
154035,2009-07-01,2010-06-30,2011-09-16,2011-09-13,v1996,15.0,21337347.0,11020186.0,10317161.0,14617617.0,2262273.0,,107662.0,454.0,108.0,70.0,,,1015 MICHIGAN AVENUE,LOGANSPORT,IN,46947,CASS,FOUR COUNTY COUNSELING CENTER,,,350290.0,3969495.0,1830293.0,,5996867.0,,,,,,5955499.0,1713661.0,2369935.0,16536390.0,649519.0,632403.0,,,,,,,2010,unique reports
