provider_number,fy_start,fy_end,date_processed,date_created,data_source,beds,tot_charges,net_pat_rev,tot_discounts,tot_operating_exp,ip_charges,icu_charges,ancillary_charges,tot_discharges,mcare_discharges,mcaid_discharges,tot_mcare_payment,secondary_mcare_payment,street,city,state,zip,county,name,uncomp_care,cost_to_charge,new_cap_ass,cash,fixed_assets,depr_land,depr_bldg,depr_lease,depr_fixed_equip,depr_auto,depr_major_equip,depr_minor_equip,current_assets,current_liabilities,pps_ip_charges,pps_op_charges,pps_mcare_cost,pps_pgm_cost,hvbp_payment,hrrp_payment,tot_uncomp_care_charges,tot_uncomp_care_partial_pmts,bad_debt,depr_HIT,year,source
31309,2008-10-01,2009-09-30,2011-07-19,2011-07-19,v1996,25.0,20693633.0,16322156.0,4371477.0,24017347.0,790270.0,,1283227.0,448.0,134.0,119.0,,,HIGHWAY 264,GANADO,AZ,86505-0457,APACHE,SAGE MEMORIAL HOSPITAL,,,1493351.0,5853029.0,5362010.0,,4588100.0,,,,9195114.0,,9394029.0,6226906.0,2219085.0,12636472.0,1745916.0,,,,,,,,2009,unique reports
31311,2008-10-01,2009-09-30,2011-07-25,2011-07-21,v1996,25.0,66789479.0,27798164.0,38991315.0,23439503.0,7495785.0,,16784942.0,1347.0,265.0,502.0,,,1501 N WILLIAMSON AVE,WINSLOW,AZ,86047,NAVAJO,WINSLOW MEMORIAL HOSPITAL,,,742792.0,3146129.0,5958452.0,191754.0,4328338.0,,1397902.0,,3596359.0,,12099262.0,2957810.0,24890584.0,39512156.0,1799391.0,,,,,,,,2009,unique reports
31314,2009-01-01,2009-12-31,2011-07-25,2011-07-20,v1996,25.0,57476791.0,33117430.0,24359361.0,30560991.0,4712872.0,732072.0,10816149.0,1520.0,587.0,434.0,,,5880 S HOSPITAL DRIVE,GLOBE,AZ,85501,GILA,COBRE VALLEY COMMUNITY HOSPITAL,,,1469627.0,7429788.0,11236307.0,1160563.0,8391461.0,,,,10593252.0,,23751139.0,6641632.0,16365145.0,38911381.0,4921140.0,,,,,,,,2009,unique reports
31315,2009-01-01,2009-12-31,2011-07-28,2011-07-26,v1996,20.0,25297565.0,13477229.0,11820336.0,14159319.0,1804628.0,,3165801.0,449.0,152.0,42.0,,,118 SOUTH MOUNTAIN ROAD,SPRINGERVILLE,AZ,85938-5104,APACHE,WHITE MOUNAIN REGIONAL MED CTR.,,,613737.0,1186782.0,2715758.0,,1963749.0,,1961981.0,,,,4194178.0,3057129.0,5464669.0,17046289.0,1346294.0,,,,,,,,2009,unique reports
32001,2008-12-01,2009-11-30,2010-11-18,2010-11-17,v1996,48.0,58037446.0,20016076.0,38021370.0,17947606.0,9198255.0,,48839191.0,456.0,126.0,142.0,,,350 WEST THOMAS ROAD  3RD FLOOR,PHOENIX,AZ,85013,MARICOPA,SSH - PHOENIX  INC.,,,,,466123.0,,1156656.0,,,,1649550.0,,2008353.0,1011711.0,58037446.0,,5038903.0,4636863.0,,,,,,,2009,unique reports
32004,2009-01-01,2009-12-31,2010-06-22,2010-06-22,v1996,32.0,35382867.0,12604839.0,22778028.0,12109361.0,14285434.0,,21097433.0,293.0,172.0,3.0,,,7220 EAST ROSEWOOD DRIVE,TUCSON,AZ,85710,PIMA,CORNERSTONE HOSP OF SE ARIZONA,,,35258.0,3164.0,422217.0,,,157648.0,19179.0,,101581.0,,2298167.0,649580.0,35382868.0,,5905604.0,5179906.0,,,,,,,2009,unique reports
32007,2008-12-01,2009-12-31,2011-06-13,2011-06-08,v1996,60.0,106459858.0,22289074.0,84170784.0,22218978.0,14347864.0,,84005711.0,351.0,149.0,54.0,,,215 SOUTH POWER ROAD,MESA,AZ,85206,MARICOPA,HEARTHSTONE HOSPITAL MESA LLC,,,23717.0,732502.0,144199.0,,,1828.0,33823.0,,58750.0,,4562517.0,5572810.0,106391760.0,68098.0,5147914.0,4789933.0,,,,,,,2009,unique reports
32008,2008-12-01,2009-12-31,2011-06-13,2011-06-08,v1996,60.0,49290674.0,15085968.0,34204706.0,15474759.0,6245972.0,,33051601.0,154.0,74.0,15.0,,,13818 NORTH THUNDERBIRD BLVD,SUN CITY,AZ,85351,MARICOPA,HEARTHSTONE HOSPITAL SUN CITY LLC,,,63521.0,110479.0,158072.0,,,,,,101257.0,,3001969.0,2637431.0,49256734.0,33940.0,2658930.0,2267903.0,,,,,,,2009,unique reports
33025,2009-01-01,2009-12-31,2010-06-08,2010-06-04,v1996,60.0,30603624.0,18800471.0,11803153.0,13632528.0,13209027.0,,14772563.0,1239.0,770.0,72.0,,,9630 E. SHEA BLVD,SCOTTSDALE,AZ,85260,MARICOPA,HEALTHSOUTH SCOTTSDALE REHAB HOSPITA,,0.444537,2105747.0,40026859.0,12447229.0,,3637622.0,,,,2178609.0,,42190365.0,1043579.0,27981590.0,2562799.0,7374261.0,6811686.0,,,,,,,2009,unique reports
33028,2009-01-01,2009-12-31,2010-06-01,2010-05-27,v1996,80.0,42658771.0,23277808.0,19380963.0,20358919.0,17880089.0,,20960489.0,1510.0,1016.0,102.0,,,2650 NORTH WYATT DRIVE,TUCSON,AZ,85712,PIMA,HS REHAB INSTITUTE OF TUCSON,,0.443014,145500.0,3554263.0,9136107.0,,4761056.0,,,,2216735.0,,5981805.0,3414808.0,38840278.0,2779650.0,11170096.0,10290295.0,,,,,,,2009,unique reports
33029,2009-01-01,2009-12-31,2010-06-01,2010-05-26,v1996,60.0,27952658.0,17618685.0,10333973.0,15955447.0,13674390.0,,12895941.0,1226.0,862.0,85.0,,,1921 WEST HOSPITAL DRIVE,TUCSON,AZ,85704,PIMA,SOUTHERN ARIZONA REHAB HOSPITAL,,,120173.0,8805395.0,943791.0,,,542997.0,1164035.0,,,,10460774.0,1183079.0,26570331.0,1376006.0,9716808.0,8427924.0,,,,,,,2009,unique reports
33034,2009-01-01,2009-12-31,2010-06-01,2010-05-27,v1996,41.0,21035157.0,14291798.0,6743359.0,9958327.0,9838965.0,,8819086.0,882.0,720.0,41.0,,,901 W. 24TH STREET,YUMA,AZ,85365,YUMA,YUMA AZ,,0.465599,112372.0,2118688.0,5946037.0,,1390815.0,248495.0,,,1231648.0,,3586997.0,549060.0,18658051.0,2377105.0,7035740.0,6493339.0,,,,,,,2009,unique reports
33036,2009-01-01,2009-12-31,2010-06-09,2010-06-01,v1996,40.0,25719139.0,17424273.0,8294866.0,13904751.0,11287800.0,,12888195.0,842.0,619.0,65.0,,,3700 N WINDSONG DRIVE,PRESCOTT VALLEY,AZ,86314,YAVAPAI,MOUNTAIN VALLEY REGIONAL REHAB,,,165325.0,6423.0,10493063.0,166773.0,662858.0,,,32056.0,2338870.0,,1761540.0,58398317.0,24174805.0,1544334.0,9855568.0,8494200.0,,,,,,,2009,unique reports
33302,2009-01-01,2009-12-31,2011-06-30,2011-06-27,v1996,345.0,1172695570.0,373343692.0,799351878.0,408301180.0,114383009.0,151032754.0,424003328.0,12363.0,46.0,7169.0,,,1919 E. THOMAS ROAD,PHOENIX,AZ,85016,MARICOPA,PHOENIX CHILDREN S HOSPITAL,,,179992839.0,95725710.0,448266532.0,528421.0,24338098.0,3575554.0,,,64389474.0,,260659402.0,88538406.0,711463028.0,367478966.0,1019390.0,940634.0,,,,,,,2009,unique reports
34004,2009-01-01,2009-12-31,2011-03-11,2011-03-10,v1996,78.0,43423136.0,24581356.0,18841780.0,24743934.0,31654996.0,,5044795.0,4140.0,248.0,859.0,,,7575 EAST EARLL DRIVE,SCOTTSDALE,AZ,85251,MARICOPA,BANNER BEHAVIORAL HLTH CTR SCOTTSDAL,,,1328126.0,2621.0,6269472.0,809438.0,2295688.0,,3245987.0,,2601554.0,13014.0,1127893.0,1096468.0,36699761.0,1619369.0,1146328.0,1106131.0,,,,,,,2009,unique reports
34022,2009-01-01,2009-12-31,2011-05-06,2011-04-20,v1996,56.0,30068689.0,13363516.0,16705173.0,11744801.0,16048875.0,8879600.0,1998654.0,2161.0,193.0,56.0,,,6050 CORONA ROAD,TUCSON,AZ,85704,PIMA,SONORA BEHAVIORAL HEALTH HOSPITAL,,,386075.0,-86382.0,9016014.0,,925488.0,,66663.0,10225.0,250940.0,,1138910.0,5871177.0,26927129.0,1600.0,1340040.0,1262450.0,,,,,,,2009,unique reports
34024,2009-01-01,2009-12-31,2011-05-27,2011-05-23,v1996,90.0,34056810.0,18366166.0,15690644.0,19516968.0,30835193.0,,2011793.0,4680.0,542.0,,,,6015 WEST PEORIA AVENUE,GLENDALE,AZ,85302-1213,MARICOPA,AURORA BHS OF ARIZONA,,,49439.0,861542.0,465074.0,,,,,,,,5525825.0,5194821.0,32846986.0,1209824.0,1892080.0,1792265.0,,,,,,,2009,unique reports
40002,2009-01-01,2009-12-31,2012-02-08,2012-02-03,v1996,58.0,61323752.0,33344981.0,27978771.0,34182847.0,2524788.0,541044.0,14617544.0,2710.0,790.0,513.0,4898916.0,9526.0,1100 POPLAR,CLARKSVILLE,AR,72830-,JOHNSON,JOHNSON REGIONAL MEDICAL CENTER,5900739.0,0.440462,893533.0,8591678.0,15090178.0,471085.0,6876969.0,,2547168.0,,7899199.0,,16305980.0,2850194.0,21676724.0,30872939.0,3773425.0,3431984.0,,,,,,,2009,unique reports
40004,2009-01-01,2009-12-31,2012-02-08,2012-02-03,v1996,225.0,632619580.0,198051247.0,434568333.0,200827663.0,44031547.0,17236335.0,311483879.0,12095.0,4794.0,1113.0,48130439.0,407594.0,3215 N. NORTH HILLS BLVD,FAYETTEVILLE,AR,72703-,WASHINGTON,WASHINGTON REGIONAL MEDICAL CENTER,13531962.0,0.24525,8687615.0,9233211.0,147730169.0,2177983.0,22500386.0,819880.0,58434735.0,,,,62461685.0,30255577.0,388712476.0,236535803.0,45751410.0,41232036.0,,,,,,,2009,unique reports
40014,2008-10-01,2009-09-30,2013-03-13,2013-03-13,v1996,361.0,476880121.0,190481032.0,286399089.0,183678424.0,25002117.0,2885578.0,182275546.0,13930.0,5900.0,1780.0,46223781.0,9673.0,3214 EAST RACE,SEARCY,AR,72143,WHITE,WHITE COUNTY MEDICAL CENTER,58356482.0,0.224445,6353459.0,14980490.0,76995152.0,687637.0,31895526.0,225455.0,3091287.0,,33677759.0,,46004134.0,21556788.0,223653339.0,201552360.0,31300748.0,29070235.0,,,,,,,2009,unique reports
40015,2009-01-01,2009-12-31,2012-06-13,2012-06-13,v1996,41.0,49438090.0,25284869.0,24153221.0,24756144.0,2900858.0,800084.0,9677768.0,1253.0,470.0,401.0,2504504.0,68.0,311 NORTH MORROW,MENA,AR,71953-,POLK,MENA MEDICAL CENTER,276192.0,0.40642,425528.0,4597428.0,11898820.0,,,,,,11792212.0,,8606124.0,2448311.0,18548851.0,25744035.0,3097750.0,2764181.0,,,,,,,2009,unique reports
40018,2009-01-01,2009-12-31,2012-11-20,2012-11-19,v1996,103.0,110004085.0,24130856.0,85873229.0,26089176.0,3120995.0,1675021.0,46227726.0,2167.0,905.0,345.0,5911213.0,12744.0,EAST MAIN AND SOUTH 20TH STREETS,VAN BUREN,AR,72956,CRAWFORD,SUMMIT MEDICAL CENTER,13772867.0,0.201686,1121472.0,-106114.0,8837288.0,,9520.0,10138186.0,425182.0,,7376648.0,,6966939.0,2221578.0,51023741.0,58853091.0,5844779.0,5167971.0,,,,,,,2009,unique reports
40019,2008-10-01,2009-09-30,2012-11-06,2012-11-06,v1996,52.0,80687039.0,26716901.0,53970138.0,29839490.0,7293992.0,1199158.0,32078055.0,2522.0,626.0,957.0,3523190.0,4418.0,1601 NEW CASTLE ROADEET,FORREST CITY,AR,72335,ST. FRANCIS,FORREST CITY MEDICAL CENTER,6321078.0,0.22066,1573510.0,-222952.0,13853127.0,42827.0,762804.0,89473.0,62380.0,2232.0,1592822.0,820786.0,5073914.0,34064400.0,43522909.0,37054286.0,2698777.0,2465746.0,,,,,,,2009,unique reports
40020,2008-10-01,2009-09-30,2012-04-17,2012-04-05,v1996,290.0,427265338.0,238522492.0,188742846.0,237795214.0,39941554.0,8636505.0,174402565.0,17731.0,7778.0,2763.0,76711036.0,211479.0,225 EAST JACKSON,JONESBORO,AR,72401-3156,CRAIGHEAD,ST BERNARDS MEDICAL CENTER,48183938.0,0.429328,18001226.0,32230440.0,70277378.0,1357447.0,46469137.0,81872.0,1657439.0,,50176669.0,,59116227.0,22594224.0,237119773.0,181728193.0,55522694.0,51961430.0,,,,,,,2009,unique reports
40022,2008-11-01,2009-10-31,2012-02-08,2012-02-03,v1996,353.0,919967546.0,275507798.0,644459748.0,248888276.0,67155504.0,18689611.0,477904446.0,18200.0,5332.0,2855.0,46916166.0,87041.0,609 WEST MAPLE,SPRINGDALE,AR,72764-,WASHINGTON,NORTHWEST MEDICAL CENTER OF WASHINGT,63430641.0,0.195745,8120166.0,-3454381.0,104000697.0,42773.0,1874257.0,244147.0,141248.0,,8076126.0,584323.0,58008245.0,431165762.0,595227243.0,318836607.0,46107544.0,41325222.0,,,,,,,2009,unique reports
40027,2009-01-01,2009-12-31,2012-08-13,2012-07-25,v1996,172.0,341019579.0,134566851.0,206452728.0,138528866.0,26445938.0,8132962.0,128755107.0,9079.0,4793.0,924.0,37287168.0,29650.0,624 HOSPITAL DRIVE,MOUNTAIN HOME,AR,72653-,BAXTER,BAXTER REGIONAL MEDICAL CENTER,16367553.0,0.365491,6393035.0,10889477.0,62348340.0,1440204.0,29910781.0,,16432706.0,,53395360.0,,40960346.0,19965479.0,173137174.0,137793529.0,34606639.0,30977421.0,,,,,,,2009,unique reports
40029,2009-01-01,2009-12-31,2012-03-30,2012-03-30,v1996,135.0,296992778.0,124979125.0,172013653.0,127214383.0,12306543.0,6821875.0,111084539.0,9505.0,3239.0,1222.0,27358446.0,17135.0,2302 COLLEGE AVENUE,CONWAY,AR,72034-,FAULKNER,CONWAY REGIONAL MEDICAL CENTER  INC,24807573.0,0.331375,7839569.0,24083209.0,36631986.0,,81427881.0,,,,,,37122648.0,12355358.0,136699206.0,148193949.0,26414802.0,23923362.0,,,,,,,2009,unique reports
40036,2009-01-01,2009-12-31,2012-04-17,2012-04-13,v1996,190.0,522815956.0,185600000.0,337215956.0,189523877.0,32557789.0,19110433.0,246366061.0,11813.0,5437.0,1076.0,49112580.0,116187.0,3333 SPRINGHILL DRIVE,NORTH LITTLE ROCK,AR,72117-,PULASKI,BAPTIST HEALTH MEDICAL CENTER- NLR,39590314.0,0.273116,4258610.0,4911779.0,106115907.0,2922574.0,26741095.0,,,,31391133.0,,32024739.0,7953853.0,314426556.0,207998551.0,45942854.0,43013439.0,,,,,,,2009,unique reports
40042,2009-01-01,2009-12-31,2012-02-08,2012-02-07,v1996,123.0,143998929.0,60070004.0,83928925.0,64150567.0,6314414.0,1642536.0,55090838.0,3696.0,1494.0,1015.0,14852740.0,33431.0,200 TYLER ST,WEST MEMPHIS,AR,72303-,CRITTENDEN,CRITTENDEN REGIONAL HOSPITAL,12855175.0,0.303522,1339319.0,955078.0,14974147.0,447420.0,9050243.0,11910.0,358176.0,,7141339.0,,14713920.0,9521111.0,75271884.0,57696013.0,10794213.0,10371013.0,,,,,,,2009,unique reports
40047,2009-01-01,2009-12-31,2012-12-06,2012-12-05,v1996,36.0,26159544.0,12834756.0,13324788.0,13158238.0,1528433.0,54829.0,5978714.0,965.0,611.0,78.0,2822152.0,5022.0,2801 MEDICAL CENTER DRIVE,POCAHONTAS,AR,72455,RANDOLPH,FIVE RIVERS MEDICAL CENTER,,0.464672,,227096.0,6177522.0,,,,,,,,2762550.0,1309423.0,11333432.0,11403787.0,2464412.0,2319207.0,,,,,,,2009,unique reports
40050,2008-10-01,2009-09-30,2012-02-08,2012-02-07,v1996,87.0,73842817.0,31767848.0,42074969.0,29302904.0,4911295.0,1167532.0,19572927.0,2535.0,885.0,395.0,5203067.0,8529.0,636 CALIFORNIA,CAMDEN,AR,71701-,OUACHITA,OUACHITA COUNTY MEDICAL CENTER,1353871.0,0.345103,1112415.0,1368666.0,12489538.0,,9548539.0,,,,18194385.0,,7199589.0,3849442.0,27249910.0,41559027.0,4900228.0,4593766.0,,,,,,,2009,unique reports
40055,2009-07-01,2009-11-30,2012-02-08,2012-02-02,v1996,195.0,270986212.0,110803907.0,160182305.0,132812756.0,13035023.0,4845237.0,96599522.0,5116.0,2100.0,593.0,20663022.0,9265.0,1001 TOWSON STREET,FORT SMITH,AR,72917-,SEBASTIAN,SPARKS REGIONAL MEDICAL CENTER,,0.347673,,3714095.0,1346376.0,,,,,,286804.0,,14563713.0,13788927.0,122860304.0,132342239.0,18137932.0,16780117.0,,,,,,,2009,unique reports
40067,2008-10-01,2009-09-30,2012-02-08,2012-02-02,v1996,70.0,46448977.0,16373510.0,30075467.0,20047778.0,3673476.0,743072.0,11110551.0,1931.0,807.0,375.0,4338211.0,841.0,807 N JACKSON,MAGNOLIA,AR,71753-,COLUMBIA,MAGNOLIA CITY HOSPITAL,,0.367612,,2261636.0,4444102.0,,,,,,,,8113483.0,2251179.0,16350958.0,25168484.0,4269473.0,3993594.0,,,,,,,2009,unique reports
40069,2009-01-01,2009-12-31,2013-04-19,2012-02-07,,148.0,48191884.0,,29055793.0,22306431.0,4203216.0,642371.0,11840983.0,2286.0,534.0,258.0,3360754.0,1971.0,1520 NORTH DIVISION ST,BLYTHEVILLE,AR,72315-,MISSISSIPPI,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,2009,total for year
40072,2009-01-01,2009-12-31,2012-08-13,2012-07-25,v1996,49.0,51722112.0,23186208.0,28535904.0,25135585.0,3640568.0,495778.0,11751194.0,1802.0,909.0,304.0,5990156.0,,1703 NORTH BURKLE,STUTTGART,AR,72160-,ARKANSAS,BAPTIST HEALTH MED CTR- STUTTGART,4198843.0,0.390972,783035.0,880608.0,7325249.0,145532.0,8662224.0,14451.0,,86067.0,10641633.0,,3767622.0,1699441.0,15868436.0,35853677.0,4049495.0,3814503.0,,,,,,,2009,unique reports
40081,2008-10-01,2009-11-20,2013-05-03,2010-11-15,,32.0,2293032.927536232,,0.0,2987257.661835749,1371931.8647342995,0.0,0.0,292.60869565217394,202.7826086956522,18.256038647342997,767260.7439613527,0.0,315 EAST 13TH STREET,MURFREESBORO,AR,71958,PIKE,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,2009,weighted_average
40085,2009-01-01,2009-12-31,2013-03-08,2013-03-08,v1996,127.0,114284062.0,31470485.0,82813577.0,37634402.0,15684711.0,7531047.0,39539189.0,2880.0,1056.0,1179.0,5565329.0,1327.0,1801 MARTIN LUTHER KING DRIVE,HELENA,AR,72342,PHILLILPS,HELENA REGIONAL MEDICAL CENTER,11111650.0,0.190317,2345560.0,-462589.0,16514214.0,359622.0,2721144.0,385179.0,410847.0,1100.0,4597234.0,2060668.0,6347625.0,51067296.0,69483179.0,44556015.0,4861200.0,4278090.0,,,,,,,2009,unique reports
40091,2009-01-01,2009-12-31,2012-02-08,2012-02-02,v1996,66.0,73586338.0,27863798.0,45722540.0,31739044.0,4240512.0,1810172.0,20439826.0,2051.0,908.0,452.0,5515780.0,9610.0,2001 MAIN STREET,HOPE,AR,71801-8124,HEMPSTEAD,MEDICAL PARK HOSPITAL,,0.296727,683235.0,110613.0,10054227.0,,,,,,4488255.0,,9289659.0,10507839.0,33321304.0,37892438.0,5014473.0,4450803.0,,,,,,,2009,unique reports
40114,2009-01-01,2009-12-31,2013-06-26,2013-06-20,v1996,719.0,1368421768.0,453320673.0,915101095.0,460039674.0,111462622.0,73139457.0,786167649.0,26923.0,11486.0,2910.0,129890300.0,478119.0,9601 I-630 EXIT 7,LITTLE ROCK,AR,72205,PULASKI,BAPTIST HEALTH MEDICAL CENTER-LR,75432255.0,0.262417,8305440.0,2715987.0,114883711.0,1052852.0,113762098.0,,,,96832437.0,,85781028.0,17105922.0,997343560.0,366685347.0,121111196.0,113441855.0,,,,,,,2009,unique reports
40118,2009-06-01,2009-09-30,2012-11-07,2012-11-06,v1996,100.0,100209819.0,33883453.0,66326366.0,27101911.0,2801041.0,1018250.0,56929992.0,2571.0,1097.0,224.0,11154317.0,36646.0,3024 STADIUM BOULEVARD,JONESBORO,AR,72401,CRAIGHEAD,NEA BAPTIST MEMORIAL HOSPITAL,17326277.0,0.258687,855762.0,746491.0,4012303.0,,,,,,2289744.0,,15711620.0,9264345.0,63275408.0,36934043.0,8427113.0,7737116.0,,,,,,,2009,unique reports
40119,2008-10-01,2009-09-30,2012-02-08,2012-02-03,v1996,138.0,404038114.0,134356393.0,269681721.0,132613937.0,28015815.0,8202493.0,151438193.0,8056.0,4018.0,1291.0,38366706.0,67700.0,1710 HARRISON STREET,BATESVILLE,AR,72501-,INDEPENDENCE,WHITE RIVER MEDICAL CENTER,,0.285586,,20691194.0,68069152.0,,,,,,,,44876998.0,15422654.0,207675473.0,184186016.0,26469361.0,24322169.0,,,,,,,2009,unique reports
40132,2009-01-01,2009-12-31,2012-03-01,2012-03-01,v1996,13.0,8171658.0,4101588.0,4070070.0,6503564.0,,,1109806.0,1.0,,1.0,,,300 PROSPECT AVENUE,HOT SPRINGS,AR,71901-,GARLAND,LEO N LEVI MEMORIAL HOSPITAL,,0.635703,,240614.0,1303312.0,,,,,,,,1674036.0,1288365.0,5643126.0,1496616.0,,,,,,,,,2009,unique reports
40134,2008-10-01,2009-09-30,2012-09-18,2012-09-18,v1996,112.0,405585356.0,117325356.0,288260000.0,106554474.0,19858018.0,,262190780.0,6464.0,4094.0,252.0,46883537.0,100787.0,1701 S. SHACKELFORD ROAD,LITTLE ROCK,AR,72211,PULASKI,ARKANSAS HEART HOSPITAL,1413923.0,0.228871,5297410.0,2000.0,45382000.0,,10015000.0,,1083000.0,,21743000.0,,25255000.0,15237000.0,285527705.0,120057651.0,45759935.0,41864266.0,,,,,,,2009,unique reports
40142,2009-01-01,2009-12-31,2010-06-11,2010-06-11,v1996,20.0,77718442.0,21010907.0,56707535.0,21052258.0,4424846.0,,21534582.0,1166.0,707.0,20.0,5768678.0,19516.0,1600 HIGDON FERRY RD,HOT SPRINGS,AR,71913-,GARLAND,HEALTHPARK HOSPITAL,,0.257431,,64743.0,1372198.0,,,,,,,,3571354.0,2840126.0,25981428.0,51737014.0,5759392.0,5148100.0,,,,,,,2009,unique reports
40147,2009-01-01,2009-12-31,2012-02-06,2012-02-03,v1996,51.0,137111230.0,40953235.0,96157995.0,40720513.0,4591750.0,,75959329.0,3104.0,1314.0,68.0,12928976.0,351802.0,5201 NORTH SHORE DR,NORTH LITTLE ROCK,AR,72118,PULASKI,ARKANSAS SURGICAL HOSPITAL,,0.287857,224437.0,208739.0,6838836.0,6158.0,5007.0,,289652.0,,5788941.0,,4971394.0,12217185.0,80564912.0,56546318.0,12612604.0,10937095.0,,,,,,,2009,unique reports
40152,2009-07-08,2009-12-31,2012-03-01,2012-03-01,v1996,20.0,48478936.0,16478905.0,32000031.0,14553181.0,1017750.0,,20984759.0,396.0,106.0,1.0,1436024.0,,3873 N PARKVIEW DR,FAYETTEVILLE,AR,72703-,WASHINGTON,PHYSICIAN SPECIALTY HOSPITAL,,0.277968,,200705.0,3465070.0,,,,,,435000.0,,11714766.0,4861363.0,22012229.0,26476427.0,1897290.0,1615855.0,,,,,,,2009,unique reports
41304,2009-01-01,2009-12-31,2012-06-30,2011-05-24,v1996,17.0,9566547.0,5961550.0,3604997.0,7131654.0,869091.0,,2301502.0,426.0,235.0,43.0,,,24 NORRIS STREET,EUREKA SPRINGS,AR,72632,CARROLL,EUREKA SPRINGS HOSPITAL,,,-7521.0,15442.0,191758.0,,,,1996.0,,57031.0,,976266.0,2598446.0,3551617.0,6033942.0,1275689.0,,,,,,,,2009,unique reports
41306,2009-01-01,2009-12-31,2011-06-20,2011-06-18,v1996,25.0,10626596.0,7094096.0,3532500.0,9193681.0,2025599.0,,2442675.0,609.0,400.0,39.0,,,PARK ST,CALICO ROCK,AR,72519-,IZARD,COMMUNITY MEDICAL CENTER OF IZARD CO,,,,-262066.0,4191535.0,,,,,,,,1767450.0,1463976.0,4569274.0,5687378.0,1383764.0,,,,,,,,2009,unique reports
41307,2008-10-01,2009-09-30,2011-03-25,2011-03-25,v1996,15.0,15982948.0,12008590.0,3974358.0,14453481.0,1283888.0,,2045761.0,805.0,555.0,58.0,,,310 SOUTH FALLS BLVD,WYNNE,AR,72396-,CROSS,CROSSRIDGE COMMUNITY HOSPITAL,,0.747013,282686.0,790612.0,2053434.0,212334.0,732039.0,,37128.0,,1944323.0,,3282381.0,711411.0,3690883.0,9083529.0,2512442.0,,,,,,,,2009,unique reports
41310,2008-10-01,2009-09-30,2011-04-20,2011-04-05,v1996,17.0,23650222.0,15155917.0,8494305.0,14950303.0,955327.0,,6411342.0,1021.0,598.0,56.0,,,HWY 14 EAST,MOUNTAIN VIEW,AR,72560-2300,STONE,STONE COUNTY MEDICAL CENTER,,,,-93373.0,8112934.0,,,,,,,,5543680.0,3277536.0,7486937.0,14450226.0,3484166.0,,,,,,,,2009,unique reports
41311,2008-10-01,2009-09-30,2011-03-25,2011-03-25,v1996,25.0,28264866.0,11918402.0,16346464.0,13313951.0,1136534.0,121871.0,5118976.0,747.0,424.0,45.0,,,8TH & LESLIE,NASHVILLE,AR,71852-,HOWARD,HOWARD MEMORIAL HOSPITAL,,,,334309.0,25341729.0,,,,,,7965326.0,,3281053.0,1014658.0,6377381.0,21429943.0,1898555.0,,,,,,,,2009,unique reports
41312,2009-01-01,2009-12-31,2011-07-19,2011-06-30,v1996,25.0,57027905.0,21607561.0,35420344.0,23277150.0,1361599.0,,7470642.0,663.0,451.0,19.0,,,1800 BYPASS ROAD,HEBER SPRINGS,AR,72543-,CLEBURNE,BHMC-HEBER SPRINGS,,0.307659,62772.0,435156.0,20442395.0,746066.0,2623639.0,,,,4598793.0,,3240427.0,-556905.0,9114211.0,47334564.0,2987010.0,,,,,,,,2009,unique reports
41314,2009-01-01,2009-12-31,2011-04-27,2011-04-26,v1996,25.0,11957602.0,8689959.0,3267643.0,9412769.0,518362.0,,1538639.0,385.0,258.0,26.0,,,HIGHWAY 1 & MADISON,DEWITT,AR,72042-,ARKANSAS,DEWITT HOSPITAL & NURSING HOME  INC,,0.589641,,91884.0,2209626.0,,,,,,2073832.0,,2245448.0,1045618.0,4540111.0,5956905.0,1393312.0,,,,,,,,2009,unique reports
41316,2009-01-01,2009-12-31,2011-06-30,2010-09-28,,25.0,22715502.0,,17390192.0,9133831.0,4277745.0,0.0,6827442.0,1018.0,587.0,108.0,0.0,0.0,LEE & GRANDVIEW STREETS,OSCEOLA,AR,72370-,MISSISSIPPI,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,2009,total for year
41317,2009-01-01,2009-12-31,2011-04-27,2011-04-27,v1996,22.0,13926769.0,8303577.0,5623192.0,8754674.0,462826.0,,1544574.0,390.0,269.0,33.0,,,201 NORTH CLIFTON,FORDYCE,AR,71742-,DALLAS,DALLAS COUNTY MEDICAL CENTER,,,,715797.0,647920.0,,,,,,,,2983502.0,323126.0,2007400.0,8930755.0,978949.0,,,,,,,,2009,unique reports
41319,2008-10-01,2009-09-30,2011-11-15,2011-11-15,v1996,25.0,22933090.0,9268051.0,13665039.0,9261826.0,1159880.0,,5041606.0,600.0,416.0,25.0,,,1300 HIGHWAY 70 WEST,DE QUEEN,AR,71832,SEVIER,DEQUEEN MEDICAL CENTER,,0.415242,,152271.0,2986422.0,,75265.0,,63088.0,,570795.0,,1924600.0,1927760.0,7423638.0,13771536.0,1526664.0,,,,,,,,2009,unique reports
