provider_number,fy_start,fy_end,date_processed,date_created,data_source,beds,tot_charges,net_pat_rev,tot_discounts,tot_operating_exp,ip_charges,icu_charges,ancillary_charges,tot_discharges,mcare_discharges,mcaid_discharges,tot_mcare_payment,secondary_mcare_payment,street,city,state,zip,county,name,uncomp_care,cost_to_charge,new_cap_ass,cash,fixed_assets,depr_land,depr_bldg,depr_lease,depr_fixed_equip,depr_auto,depr_major_equip,depr_minor_equip,current_assets,current_liabilities,pps_ip_charges,pps_op_charges,pps_mcare_cost,pps_pgm_cost,hvbp_payment,hrrp_payment,tot_uncomp_care_charges,tot_uncomp_care_partial_pmts,bad_debt,depr_HIT,year,source
190015,2018-07-01,2019-06-30,2021-03-12,2021-03-11,v2010,344.0,1834380658.0,234095769.0,1600284889.0,201556520.0,157879450.0,61884516.0,693020317.0,11286.0,3952.0,128.0,39422084.0,11744.0,15790 PAUL VEGA MD DRIVE,HAMMOND,LA,70404,TANGIPAHOA,NORTH OAKS MEDICAL CENTER,,0.137589,,42709533.0,,,,,,,,,107119256.0,15999625.0,,,,,-27251.0,43965.0,5001971.0,,40813429.0,,2019,unique reports
190017,2018-07-01,2019-06-30,2021-03-12,2021-03-11,v2010,151.0,592276740.0,140011716.0,452265024.0,150516667.0,14311214.0,2177116.0,158693781.0,5530.0,2280.0,41.0,25980048.0,11671.0,539 E PRUDHOMME STREET,OPELOUSAS,LA,70570-,,OPELOUSAS GENERAL HOSPITAL,,0.222045,4448275.0,4650463.0,53790412.0,,-473087.0,,,,-141653792.0,,82434378.0,21524041.0,,,,,-41983.0,,232268.0,,25643526.0,,2019,unique reports
190019,2018-07-01,2019-06-30,2021-01-28,2021-01-27,v2010,276.0,1205149277.0,260190374.0,944958903.0,247011690.0,81657552.0,36657686.0,428668576.0,11634.0,4544.0,201.0,52331880.0,60399.0,3330 MASONIC DRIVE,ALEXANDRIA,LA,71301-,,ST. FRANCES CABRINI HOSPITAL,,0.177951,8876418.0,21276.0,109614572.0,-259314194.0,,,,,,,29598674.0,20551513.0,,,,,-222479.0,57343.0,26535876.0,1176.0,6278437.0,,2019,unique reports
190020,2018-07-01,2019-06-30,2021-01-14,2021-01-05,v2010,113.0,353026083.0,69198390.0,283827693.0,83271997.0,12094443.0,5533200.0,101529583.0,3822.0,1041.0,92.0,9498647.0,6158.0,6300 MAIN STREET,ZACHARY,LA,70791,EAST BATON ROUGE,LANE REGIONAL MEDICAL CENTER,,0.215213,7972520.0,3833200.0,47765006.0,-816685.0,-36094622.0,,,,-48998496.0,,52298974.0,19911703.0,,,,,-15297.0,210242.0,,,11896143.0,,2019,unique reports
190027,2018-07-01,2019-06-30,2021-03-18,2021-03-16,v2010,100.0,837734216.0,155450021.0,682284195.0,148048344.0,37796754.0,18469693.0,383876366.0,6611.0,3273.0,47.0,46529325.0,35547.0,524 DR. MICHAEL DEBAKEY DRIVE,LAKE CHARLES,LA,70601,,ST. PATRICK HOSPITAL,,0.171168,4247796.0,18626070.0,49399138.0,-1095954.0,-87507867.0,,-6459631.0,,-66681913.0,,42471514.0,14626801.0,,,,,-42318.0,102953.0,15900301.0,1577.0,6177716.0,,2019,unique reports
190041,2018-07-01,2019-06-30,2021-01-15,2021-01-08,v2010,192.0,1206458341.0,230700819.0,975757522.0,230535083.0,40697507.0,21007245.0,399960514.0,9097.0,3752.0,49.0,40878181.0,11933.0,ONE ST MARY PLACE,SHREVEPORT,LA,71101,,HIGHLAND MEDICAL CENTER,,0.169443,18311050.0,2186229.0,127467585.0,-2382297.0,-91412785.0,,-18917385.0,-277282.0,-77506689.0,,37900003.0,18948153.0,,,,,4224.0,974053.0,9996989.0,5734.0,7207137.0,,2019,unique reports
190064,2018-07-01,2019-06-30,2020-12-24,2020-12-23,v2010,773.0,3498780838.0,1034880408.0,2463900430.0,966385379.0,172925369.0,60853168.0,1248831788.0,33271.0,7840.0,9253.0,115806485.0,59358.0,5000 HENNESSY BLVD,BATON ROUGE,LA,70808-4389,,OUR LADY OF THE LAKE RMC,,0.229652,233983177.0,138872247.0,852023939.0,-15614563.0,-315179045.0,-5892624.0,-80588406.0,-176430780.0,,-311049.0,450010651.0,209217795.0,,,,,-479950.0,41357.0,27804501.0,,65872759.0,,2019,unique reports
190079,2018-08-01,2019-07-31,2020-11-20,2020-11-19,v2010,39.0,131186796.0,37698557.0,93488239.0,36882604.0,2235393.0,1504314.0,15410358.0,737.0,178.0,1.0,2464629.0,,1057 PAUL MALLARD ROAD,LULING,LA,70070,ST. CHARLES PARISH,ST. CHARLES PARISH HOSPITAL,,0.368984,897683.0,9852751.0,21464443.0,,-31126292.0,-22110.0,,,-19554691.0,,27420793.0,7461347.0,,,,,3316.0,5446.0,1376240.0,1104.0,2937200.0,,2019,unique reports
190090,2018-04-01,2019-03-31,2021-02-04,2021-02-02,v2010,46.0,51027307.0,13093662.0,37933645.0,15570976.0,1241716.0,1058200.0,13570319.0,679.0,397.0,24.0,2230504.0,,301 WEST BOUNDRY STREET,WINNFIELD,LA,71483,WINN PARISH,WINN PARISH MEDICAL CENTER,,0.286905,12247.0,-30593.0,591351.0,,,,,,-175170.0,,1741503.0,5319356.0,,,,,,,,,1887723.0,,2019,unique reports
190099,2018-07-01,2019-06-30,2020-12-02,2020-12-01,v2010,49.0,71369738.0,18127352.0,53242386.0,17795310.0,2716456.0,521100.0,27276838.0,815.0,496.0,157.0,3163984.0,,4231 HIGHWAY 1192,MARKSVILLE,LA,71351,AVOYELLES PARISH,AVOYELLES HOSPITAL,,0.247502,204019.0,703014.0,1684137.0,,-13447.0,,,,-862970.0,,4956972.0,4179448.0,,,,,,,,,2687626.0,,2019,unique reports
190102,2018-07-01,2019-06-30,2020-12-23,2020-12-22,v2010,331.0,1170368108.0,300276894.0,870091214.0,276889485.0,93440425.0,68227362.0,444560597.0,11972.0,5070.0,2363.0,56918853.0,6893.0,4801 AMBASSADOR CAFFERY PRKWY,LAFAYETTE,LA,70508,,OUR LADY OF LOURDES RMC,,0.217789,26815941.0,25222083.0,235639404.0,,,,,,,,67560361.0,42068844.0,,,,,77318.0,105636.0,2871904.0,,8888701.0,,2019,unique reports
190106,2018-04-01,2019-03-31,2020-11-26,2020-11-25,v2010,49.0,58694319.0,12410507.0,46283812.0,14400522.0,1989109.0,342088.0,19224557.0,563.0,286.0,11.0,1855374.0,,130 NORTH HOSPITAL DRIVE,OAKDALE,LA,71463,ALLEN,OAKDALE COMMUNITY HOSPITAL,,0.230228,,159935.0,948925.0,,,,,,-656424.0,,2521644.0,6664563.0,,,,,,,,,1449415.0,,2019,unique reports
190114,2018-07-01,2019-06-30,2020-12-23,2020-12-21,v2010,37.0,38556669.0,15145051.0,23411618.0,33439017.0,3464404.0,1478090.0,10983311.0,936.0,506.0,24.0,3162828.0,17080.0,620 EAST COLLEGE,HOMER,LA,71040,CLAIBORNE,HOMER MEMORIAL HOSPITAL,,0.424756,25960.0,2584410.0,5361888.0,-261550.0,-8624312.0,-62723.0,,-85933.0,-5309934.0,,7242446.0,4085186.0,,,,,-33260.0,,,,2386621.0,,2019,unique reports
190116,2018-06-01,2019-05-31,2020-11-25,2020-11-23,v2010,39.0,81574671.0,22451665.0,59123006.0,30025644.0,3240829.0,1247499.0,12180335.0,1087.0,367.0,4.0,2430266.0,,323 W. WALNUT STREET,BASTROP,LA,71121-1060,,MOREHOUSE GENERAL HOSPITAL,,0.292569,793851.0,7381708.0,10021703.0,,-23005867.0,,-3320378.0,,-10012162.0,,11986706.0,4419626.0,,,,,-2685.0,2722.0,1311.0,67.0,1211687.0,,2019,unique reports
190125,2018-07-01,2019-06-30,2020-12-24,2020-12-23,v2010,337.0,1097226052.0,277475954.0,819750098.0,272721054.0,103078015.0,71706104.0,400189416.0,12690.0,4483.0,3258.0,48571779.0,14096.0,309 JACKSON ST,MONROE,LA,71201,,ST. FRANCIS MEDICAL CENTER,,0.211968,,27113358.0,97673521.0,,,,,,,,84953292.0,42020676.0,,,,,129194.0,,2637603.0,,9066573.0,,2019,unique reports
190133,2018-07-01,2019-06-30,2020-12-31,2020-12-30,v2010,25.0,31551816.0,11777919.0,19773897.0,35929300.0,2906348.0,,3095139.0,361.0,100.0,2.0,738309.0,,HWY 190 WEST,KINDER,LA,70648,ALLEN,ALLEN PARISH HOSPITAL,,0.462118,496458.0,970393.0,1690430.0,-104335.0,-1783855.0,-34799.0,-187485.0,,-4570659.0,,2704080.0,3450038.0,,,,,,,13411.0,,1709959.0,,2019,unique reports
190140,2018-05-01,2019-04-30,2021-01-29,2021-01-28,v2010,29.0,85716878.0,28918140.0,56798738.0,32398065.0,2109446.0,27365.0,9110017.0,589.0,364.0,26.0,2483771.0,,2106 LOOP ROAD,WINNSBORO,LA,71295,FRANKLIN,FRANKLIN MEDICAL CENTER,,0.323498,541041.0,709309.0,9814767.0,-162070.0,-4847368.0,-2486711.0,-8834556.0,,,,6939042.0,2347291.0,,,,,,14090.0,27895.0,,11907451.0,,2019,unique reports
190144,2018-08-01,2019-08-31,2020-12-23,2020-12-21,v2010,125.0,344011176.0,55456008.0,288555168.0,54158478.0,13795421.0,5553778.0,93266266.0,2752.0,1084.0,990.0,9764232.0,,ONE MEDICAL PLAZA,MINDEN,LA,71055-,WEBSTER PARISH,MINDEN MEDICAL CENTER,,0.149728,-42392252.0,-24399.0,3392660.0,-1365000.0,,,-242729.0,,-18530.0,,10337416.0,2598816.0,,,,,,,,,6863618.0,,2019,unique reports
190160,2018-03-01,2019-02-28,2020-11-25,2020-11-23,v2010,214.0,1014424899.0,159730926.0,854693973.0,161858724.0,55786919.0,39090703.0,546604917.0,10448.0,4510.0,123.0,45795045.0,2087.0,503 MCMILLAN ROAD,WEST MONROE,LA,71291,OUACHITA PARISH,GLENWOOD REGIONAL MEDICAL CENTER,,0.134955,2487348.0,-269587.0,18217941.0,,,,,,,,35565749.0,25392285.0,,,,,136547.0,548671.0,8138692.0,,10751616.0,,2019,unique reports
190164,2018-08-01,2019-07-31,2020-11-12,2020-11-09,v2010,49.0,315551090.0,39154370.0,276396720.0,35358295.0,16289468.0,8613119.0,91506356.0,2013.0,1005.0,14.0,8376546.0,,1020 FERTITTA BLVD.,LEESVILLE,LA,71446,VERNON PARISH,BYRD REGIONAL HOSPITAL,,0.105447,83409.0,-486793.0,232202.0,,,-125.0,-56.0,,-2048.0,,11851240.0,5355315.0,,,,,,,,,,,2019,unique reports
190183,2018-07-01,2019-06-30,2021-04-27,2021-04-27,v2010,66.0,207937898.0,85268438.0,122669460.0,92073783.0,3712181.0,1897359.0,24998297.0,1921.0,700.0,32.0,11325148.0,,1978 INDUSTRIAL BOULEVARD,HOUMA,LA,70363,TERREBONNE PARISH,SOUTHERN REGIONAL MEDICAL CORP,,0.391743,3576564.0,5177976.0,6246106.0,,,-512652.0,-3143.0,,-3281713.0,,12873755.0,16516889.0,,,,,63856.0,7814.0,20031435.0,20893.0,7398817.0,,2019,unique reports
190184,2018-04-01,2019-03-31,2021-01-28,2021-01-27,v2010,40.0,25248952.0,10259982.0,14988970.0,14097277.0,1103200.0,,3775081.0,426.0,271.0,2.0,2315020.0,,HWY 165,COLUMBIA,LA,71418,CALDWELL,CITIZENS MEDICAL CENTER,,0.490146,378440.0,1874169.0,4056013.0,,,,,,-9190955.0,,13068126.0,1617115.0,,,,,28437.0,714.0,6627.0,,1046579.0,,2019,unique reports
190201,2018-07-01,2019-06-30,2021-06-11,2019-12-13,v2010,108.0,548372131.0,61024959.0,487347172.0,65176156.0,20060108.0,34400952.0,113926591.0,2743.0,319.0,14.0,3389477.0,6796.0,4200 NELSON RD,LAKE CHARLES,LA,70605,,LAKE AREA MEDICAL CENTER,,0.121478,5603912.0,1631.0,28914493.0,-1284519.0,-270170.0,-3363.0,-21010.0,,-2420926.0,-765842.0,9237408.0,4042546.0,,,,,5841.0,67418.0,9797081.0,,15693080.0,,2019,unique reports
190204,2018-04-01,2019-03-31,2020-11-20,2020-11-19,v2010,150.0,515468390.0,108917306.0,406551084.0,89731025.0,25475375.0,12834437.0,194509519.0,4429.0,1446.0,605.0,14361361.0,3879.0,100 MEDICAL CENTER DRIVE,SLIDELL,LA,70461,ST TAMMANY,OCHSNER MEDICAL CENTER -NORTHSHORE,,0.160542,3137780.0,96787.0,6649532.0,-37226.0,-21193.0,-21576.0,-5632.0,,-18386095.0,-492.0,23802840.0,-37840042.0,,,,,9849.0,59159.0,4423452.0,10035.0,4293333.0,,2019,unique reports
190205,2018-09-01,2019-02-28,2022-04-28,2022-04-25,v2010,161.0,348483607.0,43393349.0,305090258.0,43377996.0,15089536.0,91206178.0,120979358.0,3043.0,12.0,10.0,1662339.0,,4600 AMBASSADOR CAFFERY PKWY,LAFAYETTE,LA,70508,LAFAYETTE PARISH,WOMENS AND CHILDRENS HOSPITAL,,0.111772,262585.0,-50528.0,11468727.0,-522885.0,-33089216.0,-1554454.0,-20285045.0,,-21942652.0,-4879872.0,21746309.0,6438180.0,,,,,433.0,127.0,3911088.0,,1136134.0,,2019,unique reports
190208,2018-06-01,2019-05-31,2021-01-14,2020-12-31,v2010,23.0,14950281.0,13396092.0,1554189.0,12691339.0,464400.0,,2764630.0,367.0,241.0,17.0,1478181.0,,336 NORTH HOOD STREET,LAKE PROVIDENCE,LA,71254,EAST CARROLL,EAST CARROLL PARISH HOSPITAL,,0.727456,812558.0,3439566.0,2816863.0,-4373.0,-1576248.0,,-496679.0,,-1908758.0,,5898454.0,992737.0,,,,,,355.0,,,1114552.0,-921613.0,2019,unique reports
190218,2018-04-01,2019-03-31,2020-12-11,2020-12-10,v2010,48.0,33008594.0,17676730.0,15331864.0,16283065.0,1725180.0,,5854218.0,403.0,224.0,86.0,1290403.0,,240 HIGHLAND DRIVE,MANY,LA,71449,SABINE PARISH,SABINE MEDICAL CENTER,,0.478607,378641.0,22161.0,6595950.0,-3938009.0,,,-1035987.0,,-1162977.0,,3682926.0,2090720.0,,,,,,,,,,,2019,unique reports
190242,2018-07-01,2019-02-28,2021-04-14,2021-03-31,v2010,78.0,175515910.0,52856192.0,122659718.0,44488463.0,7544608.0,1431090.0,35507077.0,1806.0,472.0,21.0,4295071.0,3204.0,1125 WEST HWY 30,GONZALES,LA,70737,,OUR LADY OF THE LAKE ASCENSION,,0.240511,,13996181.0,48582207.0,,,,,,,,25442918.0,10354864.0,,,,,-2321.0,12102.0,1441253.0,,4061341.0,,2019,unique reports
190263,2018-07-01,2019-06-30,2020-11-12,2020-09-15,v2010,32.0,177392935.0,43432455.0,133960480.0,42345399.0,10430394.0,,83319381.0,1621.0,988.0,2.0,13265505.0,3560.0,1105 KALISTE SALOOM ROAD,LAFAYETTE,LA,70508,,HEART HOSPITAL OF ACADIANA,,0.213105,1588657.0,4811256.0,17202047.0,,-3588174.0,,,,-14417726.0,,11222099.0,5840255.0,,,,,-1637.0,915.0,584197.0,,490159.0,,2019,unique reports
190274,2018-05-01,2019-04-30,2021-01-14,2020-12-31,v2010,115.0,712766827.0,191607453.0,521159374.0,157163824.0,31675821.0,17327526.0,198183758.0,6507.0,1297.0,75.0,19752771.0,32531.0,180 WEST ESPLANADE AVE.,KENNER,LA,70065,JEFFERSON PARISH,OCHSNER MEDICAL CENTER - KENNER  LLC,,0.197251,14174314.0,12732.0,10728207.0,,-2629.0,-104214.0,-4215.0,,-23097744.0,-8112.0,118069561.0,5353807.0,,,,,13381.0,78342.0,4915220.0,27586.0,8713793.0,,2019,unique reports
190298,2018-06-01,2019-05-31,2021-01-15,2021-01-04,v2010,24.0,357071853.0,56007833.0,301064020.0,53055508.0,26640058.0,,89334668.0,1195.0,664.0,3.0,8581593.0,66177.0,651 N. BOLTON AVE,ALEXANDRIA,LA,71301,RAPIDES,CENTRAL LOUISIANA SURGICAL HOSPITAL,,0.134705,201801.0,4998145.0,18834603.0,-63514.0,-12340434.0,-159404.0,-5400244.0,,-8043977.0,-1331832.0,15131582.0,4047666.0,,,,,,,43045.0,,461789.0,,2019,unique reports
190312,2018-07-01,2019-06-30,2020-12-23,2020-12-23,v2010,36.0,161508880.0,73185219.0,88323661.0,65537803.0,5666284.0,2481119.0,21673770.0,1406.0,555.0,607.0,7926394.0,,400 MEMPHIS STREET,BOGALUSA,LA,70429-0040,,OUR LADY OF THE ANGELS HOSPITAL MC,,0.407639,,19178371.0,4328142.0,,,,,,,,18503436.0,10649167.0,,,,,18877.0,16234.0,3700405.0,,6393486.0,,2019,unique reports
190313,2018-07-01,2019-06-30,2022-06-21,2022-06-14,v2010,50.0,218262479.0,78838899.0,139423580.0,84136354.0,11661291.0,,37510395.0,1156.0,309.0,27.0,5401693.0,,5620 READ BOULEVARD,NEW ORLEANS,LA,70127,,NEW ORLEANS EAST HOSPITAL,,0.281311,1993293.0,421291.0,110151233.0,,-19057305.0,,,,-13802000.0,,9017243.0,32369872.0,,,,,,,8196344.0,,1709793.0,,2019,unique reports
191301,2018-07-01,2019-06-30,2019-11-22,2019-11-20,v2010,20.0,27320151.0,14013545.0,13306606.0,14443636.0,506113.0,,3805659.0,235.0,150.0,5.0,,,901 JAMES AVE,FARMERVILLE,LA,71241-,UNION PARISH,UNION GENERAL HOSPITAL  INC.,,0.569336,778200.0,7244071.0,5094452.0,-152948.0,-3042736.0,-1270755.0,,,-7189570.0,,9378900.0,1156019.0,,,,,,,17113.0,,1178359.0,,2019,unique reports
191303,2018-07-01,2019-06-30,2021-02-17,2021-02-15,v2010,15.0,10137251.0,6604210.0,3533041.0,6575699.0,46420.0,,120592.0,39.0,28.0,,,,135 HIGHWAY 402,NAPOLEONVILLE,LA,70390-2217,ASSUMPTION,OUR LADY OF THE LAKE ASSUMPTION COM,,0.801077,,8327150.0,1041678.0,,,,,,,,8736697.0,2908032.0,,,,,,,178273.0,200.0,367951.0,,2019,unique reports
191304,2018-07-01,2019-06-30,2019-12-27,2019-12-27,v2010,25.0,43375112.0,20357936.0,23017176.0,24627091.0,941057.0,,8028017.0,736.0,308.0,4.0,,,715 SOUTH PINE,VIVIAN,LA,71082,CADDO,NORTH CADDO MEDICAL CENTER,,0.544897,515623.0,4937956.0,22144285.0,,-4187690.0,,-56990.0,-348331.0,-4815888.0,-99980.0,10135756.0,3130345.0,,,,,,,582770.0,,1397282.0,,2019,unique reports
191305,2018-04-01,2019-03-31,2021-03-01,2021-02-26,v2010,25.0,56635315.0,26850781.0,29784534.0,26297580.0,1948836.0,,4042468.0,365.0,94.0,5.0,,,1645 LUTCHER AVENUE,LUTCHER,LA,70071-,ST. JAMES PARISH,ST. JAMES PARISH HOSPITAL,,0.438764,977338.0,27013639.0,17478362.0,-214396.0,-9966689.0,,-8525474.0,,,,33204675.0,2625623.0,,,,,,,144801.0,3326.0,1273881.0,,2019,unique reports
191308,2018-09-01,2019-08-31,2021-07-22,2021-07-19,v2010,25.0,8917151.0,6517287.0,2399864.0,7298101.0,41458.0,,188490.0,35.0,14.0,1.0,,,301 MEMORIAL DRIVE,DONALDSONVILLE,LA,70346,ASCENSION PARISH,PREVOST MEMORIAL HOSPITAL,,0.780205,324118.0,2049198.0,4116784.0,-168280.0,-2048951.0,-2747.0,,-14808.0,-3135486.0,,24493527.0,371447.0,,,,,,,145429.0,,762208.0,,2019,unique reports
191311,2018-07-01,2019-06-30,2021-06-04,2021-05-28,v2010,25.0,28713737.0,14601484.0,14112253.0,15245287.0,696866.0,,2947017.0,55.0,28.0,13.0,,,427 EVERGREEN HWY,BUNKIE,LA,71322-,AVOYELLES,BUNKIE GENERAL HOSPITAL,,0.482577,966749.0,4368242.0,2606498.0,-291516.0,-3804310.0,,-360452.0,,-3119028.0,,7666740.0,1319737.0,,,,,,,,,808711.0,,2019,unique reports
191312,2018-07-01,2019-06-30,2019-12-05,2019-12-05,v2010,25.0,63959679.0,19008865.0,44950814.0,20226259.0,11887963.0,,14189636.0,646.0,446.0,5.0,,,1635 MARVEL STREET,COUSHATTA,LA,71019-,RED RIVER PARISH,CHRISTUS COUSHATTA HEALTH CARE CTR,,0.318398,514492.0,13812.0,5829859.0,-273015.0,-5265806.0,,-377894.0,,-4652859.0,,3329969.0,1463533.0,,,,,,,1487228.0,,449952.0,,2019,unique reports
191319,2018-07-01,2019-06-30,2021-06-15,2021-06-14,v2010,15.0,15851814.0,16559409.0,707595.0,16062085.0,2310.0,,4473002.0,33.0,29.0,2.0,,,810 SOUTH BROADWAY,CHURCH POINT,LA,70525,ACADIA,ACADIA-ST. LANDRY HOSPITAL,,0.962205,327149.0,1904839.0,1456555.0,-46536.0,-986606.0,-1552738.0,,-192912.0,-2337290.0,,4769886.0,1096111.0,,,,,,,,,206976.0,,2019,unique reports
191321,2018-07-01,2019-06-30,2019-12-31,2019-12-31,v2010,24.0,64463147.0,27828310.0,36634837.0,43090982.0,1059778.0,54730.0,3788363.0,473.0,116.0,13.0,,,5279 HIGHWAY 51 SOUTH,INDEPENDENCE,LA,70443,TANGIPAHOA,LALLIE KEMP REG. MEDICAL CENTER,,0.623034,,-2018925.0,2340466.0,-178583.0,-2688214.0,,,,-9697637.0,,7870838.0,1520000.0,,,,,,,6105445.0,,5001558.0,,2019,unique reports
191325,2018-07-01,2019-06-30,2021-04-15,2021-04-14,v2010,23.0,62076112.0,21098357.0,40977755.0,35008116.0,2397536.0,234299.0,7783791.0,471.0,214.0,11.0,,,200 WEST 134TH PLACE,CUT OFF,LA,70345-,,LADY OF SEA HOSPTAL,,0.433996,568818.0,1369189.0,10112065.0,-196094.0,-12834881.0,,-4241621.0,-62419.0,-7813392.0,-2715170.0,21649018.0,3542307.0,,,,,,,311819.0,,2094728.0,,2019,unique reports
192004,2018-09-01,2019-06-14,2020-05-22,2020-05-22,v2010,54.0,44769827.0,13707472.0,31062355.0,15931539.0,22372062.0,,22397765.0,504.0,233.0,2.0,,,5130 MANCUSO LANE,BATON ROUGE,LA,70809,E. BATON ROUGE PARISH,PROMISE HOSPITAL OF BATON ROUGE,,,,12570.0,9010364.0,,,-2657003.0,,,-513750.0,,3545284.0,4041516.0,,,,,,,,,,,2019,unique reports
192006,2018-09-01,2019-08-31,2021-08-02,2021-07-28,v2010,43.0,60661168.0,11973565.0,48687603.0,11445962.0,22898994.0,3582954.0,34149486.0,485.0,414.0,,,,4900 MEDICAL DRIVE,BOSSIER CITY,LA,71112,BOSSIER PARISH,CORNERSTONE HOSPITAL OF BOSSIER CITY,,,707291.0,18878000.0,1388337.0,,-23522.0,-1004973.0,-114376.0,,-1277944.0,-69195.0,21510278.0,8966192.0,,,,,,,,,,,2019,unique reports
192008,2018-09-01,2019-08-31,2021-08-10,2021-08-09,v2010,59.0,28129988.0,6769275.0,21360713.0,6865360.0,14699010.0,,13430978.0,530.0,306.0,200.0,,,8375 FLORIDA BOULEVARD,DENHAM SPRINGS,LA,70726,LIVINGSTON PARISH,SAGE SPECIALTY CARE HOSPITAL,,,547876.0,-704.0,730484.0,,-23205.0,-10131.0,-1803.0,,-31565.0,,1396823.0,-343266.0,,,,,,,,,,,2019,unique reports
192009,2018-09-01,2019-08-31,2020-07-17,2020-07-13,v2010,84.0,41632236.0,9155586.0,32476650.0,10968736.0,18257366.0,,23374870.0,310.0,162.0,12.0,,,3601 COLISEUM STREET,NEW ORLEANS,LA,70115,,CURAHEALTH NEW ORLEANS LLC,,,226554.0,235787.0,609442.0,,,,,,-484118.0,,-1530646.0,2265433.0,,,,,,,,,,,2019,unique reports
192011,2018-09-01,2019-09-29,2021-09-16,2021-09-10,v2010,54.0,230614364.0,29853309.0,200761055.0,34651169.0,67297017.0,,163031889.0,711.0,534.0,,,,9320 LINWOOD AVENUE,SHREVEPORT,LA,71106-,CADDO,LIFECARE HOSPITALS  LLC,,,1106821.0,5796431.0,-1459059.0,,,,,,-2470679.0,,-8567822.0,2439098.0,,,,,,,,,,,2019,unique reports
192012,2018-09-01,2019-08-31,2020-12-30,2020-12-30,v2010,25.0,24234790.0,8804695.0,15430095.0,7658435.0,9805600.0,,14429190.0,239.0,174.0,3.0,,,3330 MASONIC DRIVE,ALEXANDRIA,LA,71301,RAPIDES PARISH,CHRISTUS DUBUIS - ALEXANDRIA,,,96642.0,,3329670.0,,,-49591.0,,,-224621.0,,1484374.0,1713878.0,,,,,,,,,,,2019,unique reports
192013,2018-09-01,2019-08-31,2021-07-27,2021-07-19,v2010,28.0,36176390.0,8753847.0,27422543.0,8832355.0,20088897.0,,16087493.0,257.0,192.0,,,,524 DR. MICHAEL DEBAKEY DR 3RD FLOOR,LAKE CHARLES,LA,70601,CALCASIEU PARISH,CORNERSTONE HOSPITAL OF SW LOUISIANA,,,522709.0,9867392.0,535918.0,,,-47500.0,-42.0,,-306342.0,-106722.0,11419383.0,690738.0,,,,,,,,,,,2019,unique reports
192015,2018-06-01,2019-05-31,2020-11-10,2020-11-04,v2010,32.0,34486395.0,11829611.0,22656784.0,13804348.0,12226904.0,,22259491.0,289.0,83.0,38.0,,,2614 JEFFERSON HWY  2ND FLOOR,JEFFERSON,LA,70121-3828,JEFFERSON PARISH,OCHSNER EXTENDED CARE HOSPITAL,,,985832.0,,3024180.0,,,-79625.0,,,-1504493.0,,4018204.0,3986902.0,,,,,,,,,,,2019,unique reports
192016,2018-06-01,2019-05-31,2020-05-11,2020-05-11,v2010,32.0,30119304.0,10130392.0,19988912.0,9740329.0,11978400.0,,18140904.0,339.0,256.0,16.0,,,309 JACKSON ST  7TH FLOOR,MONROE,LA,71201-7407,OUACHITA PARISH,SPECIALTY HOSPITAL,,,163551.0,,6809402.0,,,-11227.0,,,-1089942.0,,2382994.0,-6170635.0,,,,,,,,,,,2019,unique reports
192022,2018-06-01,2019-05-31,2020-05-06,2020-05-06,v2010,55.0,51542830.0,13560980.0,37981850.0,13557567.0,14336873.0,,37058569.0,539.0,469.0,5.0,,,1401 EZELL STREET,RUSTON,LA,71270,LINCOLN PARISH,LIFECARE SPECIALTY HOSPITAL OF N. LA,,,137986.0,403432.0,279659.0,,,,,,-47337.0,,2370009.0,1967288.0,,,,,,,,,,,2019,unique reports
192031,2018-09-01,2019-08-31,2021-08-10,2021-08-09,v2010,47.0,102032234.0,17693874.0,84338360.0,15167217.0,45892583.0,,48107816.0,453.0,389.0,5.0,,,6198 CYPRESS STREET,WEST MONROE,LA,71291,OUACHITA PARISH,CORNERSTONE HOSPITAL OF WEST MONROE,,,1038914.0,28377446.0,5373034.0,-2681.0,-3990119.0,-570379.0,-231252.0,-61193.0,-1334690.0,-171623.0,12035130.0,1183658.0,,,,,,,,,,,2019,unique reports
192032,2018-09-01,2019-08-31,2021-09-01,2021-08-26,v2010,70.0,37175730.0,17750942.0,19424788.0,18208814.0,18254266.0,,18598064.0,636.0,466.0,70.0,,,2810 AMBASSADOR CAFFERY PKWY 6TH FLO,LAFAYETTE,LA,70506,LAFAYETTE PARISH,LA EXTENDED CARE OF LAFAYETTE,,,2245907.0,,6775883.0,,-166163.0,,,,-1214528.0,,3771987.0,-23410295.0,,,,,,,,,,,2019,unique reports
192034,2018-09-01,2019-08-31,2021-08-04,2021-07-30,v2010,24.0,16572669.0,6084726.0,10487943.0,6115259.0,7715400.0,,8857269.0,250.0,174.0,21.0,,,539 PRUDHOMME ST,OPELOUSAS,LA,70570,ST. LANDRY PARISH,ST. LANDRY EXTENDED CARE,,,632697.0,,1679512.0,,-5373.0,,,,-482939.0,,1069786.0,-14363021.0,,,,,,,,,,,2019,unique reports
192035,2018-09-01,2019-08-31,2021-08-02,2021-07-27,v2010,21.0,12146377.0,4976404.0,7169973.0,4986836.0,7837200.0,,4309177.0,245.0,215.0,4.0,,,501 KEYSER AVE 2ND FLOOR,NATCHITOCHES,LA,71457,NATCHITOCHES PARISH,LA EXTENDED CARE OF NATCHITOCHES,,,401370.0,,1395049.0,,,,,,-294247.0,,913938.0,-5633797.0,,,,,,,,,,,2019,unique reports
